accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posConditionCode,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
361725695,361725695,20000.0,1302.81,2016-05-28T18:38:52,6.37,Play Store,US,US,09,mobileapps,03/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18697.19,,,,01,False,,,False,False
361725695,361725695,20000.0,1321.44,2016-06-03T04:17:22,25.7,sears.com,US,US,09,online_retail,09/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18678.56,,,,08,False,,,False,False
361725695,361725695,20000.0,1295.74,2016-06-03T09:32:02,22.41,walmart.com,US,US,05,online_retail,10/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18704.26,,,,01,False,,,False,False
361725695,361725695,20000.0,1273.33,2016-06-04T12:58:48,136.86,oldnavy.com,US,US,09,online_retail,05/2033,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18726.67,,,,01,False,,,False,False
361725695,361725695,20000.0,1136.47,2016-06-07T02:46:42,110.84,walmart.com,US,US,02,online_retail,07/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18863.53,,,,08,False,,,False,False
361725695,361725695,20000.0,1025.63,2016-06-07T10:33:45,119.14,cheapfast.com,US,US,02,online_retail,05/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18974.37,,,,08,False,,,False,False
361725695,361725695,20000.0,14113.25,2016-06-08T11:47:52,40.64,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,5886.75,,,,01,True,,,False,False
361725695,361725695,20000.0,14072.61,2016-06-09T11:51:43,66.13,amazon.com,US,US,05,online_retail,04/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,5927.39,,,,08,False,,,False,False
361725695,361725695,20000.0,14006.48,2016-06-11T02:09:02,7.57,gap.com,US,US,05,online_retail,04/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,5993.52,,,,01,False,,,False,False
361725695,361725695,20000.0,13998.91,2016-06-12T12:17:01,357.11,gap.com,US,US,05,online_retail,11/2020,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6001.09,,,,01,False,,,False,False
361725695,361725695,20000.0,13641.8,2016-06-12T17:50:57,128.31,ebay.com,US,US,02,online_retail,01/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6358.2,,,,01,False,,,False,False
361725695,361725695,20000.0,13513.49,2016-06-12T23:46:44,646.27,walmart.com,US,US,09,online_retail,05/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6486.51,,,,01,False,,,False,False
361725695,361725695,20000.0,12867.22,2016-06-13T03:23:44,7.54,Spotify,US,US,05,online_subscriptions,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7132.78,,,,01,False,,,False,False
361725695,361725695,20000.0,12859.68,2016-06-14T18:55:27,267.34,Wendys #106537,US,US,05,fastfood,09/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7140.32,,,,01,True,,,False,False
361725695,361725695,20000.0,12592.34,2016-06-15T04:55:41,102.71,In-N-Out #988516,US,US,02,fastfood,06/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7407.66,,,,01,True,,,False,False
361725695,361725695,20000.0,12489.63,2016-06-15T15:17:18,34.35,ebay.com,US,US,09,online_retail,01/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7510.37,,,,01,False,,,False,False
361725695,361725695,20000.0,12455.28,2016-06-15T21:25:39,103.94,walmart.com,US,US,05,online_retail,04/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7544.72,,,,01,False,,,False,False
361725695,361725695,20000.0,12351.34,2016-06-17T23:33:54,44.56,Dunkin' Donuts #909293,US,US,09,fastfood,06/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7648.66,,,,01,True,,,False,False
361725695,361725695,20000.0,12306.78,2016-06-21T14:37:43,0.96,staples.com,US,US,05,online_retail,11/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7693.22,,,,01,False,,,False,False
361725695,361725695,20000.0,12305.82,2016-06-22T17:11:33,19.48,sears.com,US,US,09,online_retail,05/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7694.18,,,,01,False,,,False,False
361725695,361725695,20000.0,12286.34,2016-06-23T02:29:32,79.51,Hardee's #35717,US,US,09,fastfood,01/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7713.66,,,,08,True,,,False,False
361725695,361725695,20000.0,12206.83,2016-06-23T10:31:23,40.64,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7793.17,,,,01,True,,,False,False
361725695,361725695,20000.0,12166.19,2016-06-23T18:37:35,452.15,Subway #388513,US,US,02,fastfood,03/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7833.81,,,,01,True,,,False,False
361725695,361725695,20000.0,11714.04,2016-06-25T02:27:48,13.54,alibaba.com,US,US,05,online_retail,09/2020,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8285.96,,,,01,False,,,False,False
361725695,361725695,20000.0,11700.5,2016-06-26T03:06:47,40.49,oldnavy.com,US,US,05,online_retail,12/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8299.5,,,,08,False,,,False,False
361725695,361725695,20000.0,11660.01,2016-06-27T18:27:25,308.6,alibaba.com,US,US,05,online_retail,04/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8339.99,,,,01,False,,,False,False
361725695,361725695,20000.0,11351.41,2016-06-29T05:22:56,6.37,Play Store,US,US,09,mobileapps,03/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8648.59,,,,01,False,,,False,False
361725695,361725695,20000.0,11345.04,2016-06-29T11:35:49,6.17,Quizno's #606013,US,US,02,fastfood,05/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8654.96,,,,01,True,,,False,False
361725695,361725695,20000.0,11363.87,2016-07-01T02:24:44,33.61,gap.com,US,US,02,online_retail,11/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8636.13,,,,01,False,,,False,False
361725695,361725695,20000.0,11330.26,2016-07-02T16:41:19,73.66,cheapfast.com,US,US,02,online_retail,06/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8669.74,,,,01,False,,,False,False
361725695,361725695,20000.0,11256.6,2016-07-06T09:07:42,78.69,Krispy Kreme #750265,US,US,09,fastfood,11/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8743.4,,,,01,True,,,False,False
361725695,361725695,20000.0,11177.91,2016-07-06T22:23:45,98.42,staples.com,US,US,05,online_retail,01/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8822.09,,,,01,False,,,False,False
361725695,361725695,20000.0,11079.49,2016-07-07T15:03:47,40.64,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8920.51,,,,01,True,,,False,False
361725695,361725695,20000.0,11038.85,2016-07-08T13:11:58,354.54,Burger King #316482,US,US,02,fastfood,11/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8961.15,,,,01,True,,,False,False
361725695,361725695,20000.0,10684.31,2016-07-10T11:02:05,91.29,gap.com,US,US,02,online_retail,06/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9315.69,,,,01,False,,,False,False
361725695,361725695,20000.0,10593.02,2016-07-10T12:21:03,63.67,sears.com,US,US,05,online_retail,10/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9406.98,,,,01,False,,,False,False
361725695,361725695,20000.0,10529.35,2016-07-11T09:25:37,85.74,oldnavy.com,US,US,09,online_retail,04/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9470.65,,,,01,False,,,False,False
361725695,361725695,20000.0,10443.61,2016-07-12T05:25:00,127.67,Uber,US,US,09,rideshare,01/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9556.39,,,,08,False,,,False,False
361725695,361725695,20000.0,10315.94,2016-07-13T05:57:43,23.1,ebay.com,US,US,09,online_retail,08/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9684.06,,,,01,False,,,False,False
361725695,361725695,20000.0,10292.84,2016-07-14T16:59:15,206.39,sears.com,US,US,09,online_retail,05/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9707.16,,,,01,False,,,False,False
361725695,361725695,20000.0,10086.45,2016-07-14T23:02:26,7.54,Spotify,US,US,05,online_subscriptions,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9913.55,,,,01,False,,,False,False
361725695,361725695,20000.0,10078.91,2016-07-20T05:07:49,42.07,oldnavy.com,US,US,05,online_retail,09/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9921.09,,,,01,False,,,False,False
361725695,361725695,20000.0,10036.84,2016-07-21T01:43:07,55.79,discount.com,US,US,05,online_retail,12/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9963.16,,,,01,False,,,False,False
361725695,361725695,20000.0,9981.05,2016-07-21T08:36:54,390.15,walmart.com,US,US,05,online_retail,02/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10018.95,,,,01,False,,,False,False
361725695,361725695,20000.0,9590.9,2016-07-22T11:23:59,40.87,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10409.1,,,,01,True,,,False,False
361725695,361725695,20000.0,9550.03,2016-07-23T11:27:58,0.7,Starbucks #634001,US,US,09,fastfood,03/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10449.97,,,,01,True,,,False,False
361725695,361725695,20000.0,9549.33,2016-07-23T17:17:39,581.06,sears.com,US,US,09,online_retail,05/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10450.67,,,,01,False,,,False,False
361725695,361725695,20000.0,8968.27,2016-07-24T06:45:03,329.07,apple.com,US,US,05,online_retail,06/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11031.73,,,,01,False,,,False,False
361725695,361725695,20000.0,8639.2,2016-07-24T19:54:50,133.85,gap.com,US,US,02,online_retail,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11360.8,,,,01,False,,,False,False
361725695,361725695,20000.0,8505.35,2016-07-25T00:30:18,135.21,cheapfast.com,US,US,02,online_retail,04/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11494.65,,,,01,False,,,False,False
361725695,361725695,20000.0,8370.14,2016-07-26T15:33:39,242.79,discount.com,US,US,02,online_retail,05/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11629.86,,,,01,False,,,False,True
361725695,361725695,20000.0,8127.35,2016-07-29T11:24:32,6.37,Play Store,US,US,09,mobileapps,03/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11872.65,,,,01,False,,,False,False
361725695,361725695,20000.0,8120.98,2016-07-30T07:02:37,18.34,Domino's Pizza #413274,US,US,09,fastfood,11/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11879.02,,,,01,True,,,False,False
361725695,361725695,20000.0,8102.64,2016-07-30T09:54:35,177.79,oldnavy.com,US,US,09,online_retail,01/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11897.36,,,,01,False,,,False,False
361725695,361725695,20000.0,7924.85,2016-07-30T17:55:05,149.97,cheapfast.com,US,US,09,online_retail,05/2033,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12075.15,,,,01,False,,,False,False
361725695,361725695,20000.0,7774.88,2016-07-30T21:02:04,106.16,ebay.com,US,US,05,online_retail,01/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12225.12,,,,01,False,,,False,False
361725695,361725695,20000.0,7693.72,2016-08-04T19:29:59,40.64,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12306.28,,,,01,True,,,False,False
361725695,361725695,20000.0,7653.08,2016-08-05T20:52:57,228.85,gap.com,US,US,02,online_retail,07/2033,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12346.92,,,,01,False,,,False,False
361725695,361725695,20000.0,7424.23,2016-08-08T11:25:24,229.42,cheapfast.com,US,US,09,online_retail,09/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12575.77,,,,01,False,,,False,False
361725695,361725695,20000.0,7194.81,2016-08-08T21:25:06,4.66,amazon.com,US,US,05,online_retail,05/2020,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12805.19,,,,01,False,,,False,False
361725695,361725695,20000.0,7190.15,2016-08-08T23:47:42,0.0,sears.com,US,US,02,online_retail,06/2030,2015-03-15,2015-03-15,409,409,7811,ADDRESS_VERIFICATION,,12809.85,,,,08,False,,,False,False
361725695,361725695,20000.0,7190.15,2016-08-10T04:57:22,197.97,Burger King #778262,US,US,05,fastfood,06/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12809.85,,,,01,True,,,False,False
361725695,361725695,20000.0,6992.18,2016-08-12T11:32:08,45.72,sears.com,US,US,09,online_retail,09/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13007.82,,,,01,False,,,False,False
361725695,361725695,20000.0,6946.46,2016-08-14T01:25:40,5.19,discount.com,US,US,02,online_retail,04/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13053.54,,,,01,False,,,False,False
361725695,361725695,20000.0,6941.27,2016-08-14T17:05:29,7.54,Spotify,US,US,05,online_subscriptions,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13058.73,,,,01,False,,,False,False
361725695,361725695,20000.0,6933.73,2016-08-14T22:44:22,28.4,amazon.com,US,US,09,online_retail,04/2024,2015-03-15,2015-03-15,409,419,7811,PURCHASE,,13066.27,,,,01,False,,,False,False
361725695,361725695,20000.0,6905.33,2016-08-15T10:25:32,17.82,gap.com,US,US,09,online_retail,12/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13094.67,,,,01,False,,,False,False
361725695,361725695,20000.0,6887.51,2016-08-18T07:59:56,473.86,cheapfast.com,US,US,09,online_retail,10/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13112.49,,,,01,False,,,False,False
361725695,361725695,20000.0,6413.65,2016-08-19T01:12:58,12.7,Quizno's #547144,US,US,09,fastfood,04/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13586.35,,,,01,True,,,False,False
361725695,361725695,20000.0,6400.95,2016-08-19T01:26:13,46.15,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13599.05,,,,01,True,,,False,False
361725695,361725695,20000.0,6354.8,2016-08-19T22:00:55,145.27,Burger King #497325,US,US,09,fastfood,05/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13645.2,,,,01,True,,,False,False
361725695,361725695,20000.0,6209.53,2016-08-20T01:22:56,300.21,amazon.com,US,US,02,online_retail,11/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13790.47,,,,08,False,,,False,False
361725695,361725695,20000.0,5909.32,2016-08-20T06:21:13,46.1,Tim Hortons #549244,US,US,05,fastfood,12/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,14090.68,,,,01,True,,,False,False
361725695,361725695,20000.0,5863.22,2016-08-21T10:19:30,123.29,walmart.com,US,US,02,online_retail,08/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,14136.78,,,,01,False,,,False,False
361725695,361725695,20000.0,5739.93,2016-08-21T22:36:47,26.57,oldnavy.com,US,US,02,online_retail,08/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,14260.07,,,,08,False,,,False,False
361725695,361725695,20000.0,5713.36,2016-08-22T05:22:38,224.78,gap.com,US,US,02,online_retail,04/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,14286.64,,,,01,False,,,False,False
361725695,361725695,20000.0,5488.58,2016-08-23T13:16:30,369.38,amazon.com,US,US,02,online_retail,01/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,14511.42,,,,01,False,,,False,False
361725695,361725695,20000.0,5119.2,2016-08-23T13:45:36,169.42,amazon.com,US,US,02,online_retail,01/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,14880.8,,,,01,False,,,False,False
361725695,361725695,20000.0,4949.78,2016-08-24T16:19:09,71.12,oldnavy.com,US,US,09,online_retail,04/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15050.22,,,,01,False,,,False,False
361725695,361725695,20000.0,4878.66,2016-08-25T10:24:57,160.52,Uber,US,US,05,rideshare,05/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15121.34,,,,01,False,,,False,False
361725695,361725695,20000.0,4718.14,2016-08-25T16:24:01,51.77,apple.com,US,US,05,online_retail,05/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15281.86,,,,01,False,,,False,False
361725695,361725695,20000.0,4666.37,2016-08-26T22:44:21,170.03,discount.com,US,US,05,online_retail,12/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15333.63,,,,01,False,,,False,False
361725695,361725695,20000.0,4496.34,2016-08-27T07:05:33,219.53,walmart.com,US,US,09,online_retail,08/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15503.66,,,,01,False,,,False,False
361725695,361725695,20000.0,4276.81,2016-08-29T06:11:06,6.37,Play Store,US,US,09,mobileapps,03/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15723.19,,,,01,False,,,False,False
361725695,361725695,20000.0,4270.44,2016-08-29T08:26:23,5.3,oldnavy.com,US,US,05,online_retail,03/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15729.56,,,,01,False,,,False,False
361725695,361725695,20000.0,4265.14,2016-08-29T10:19:21,161.5,target.com,US,US,05,online_retail,01/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15734.86,,,,01,False,,,False,False
361725695,361725695,20000.0,4103.64,2016-08-30T14:44:17,116.32,Dunkin' Donuts #98098,US,US,05,fastfood,01/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,15896.36,,,,01,True,,,False,False
361725695,361725695,20000.0,3987.32,2016-08-31T02:55:23,80.26,alibaba.com,US,US,02,online_retail,12/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,16012.68,,,,01,False,,,False,False
361725695,361725695,20000.0,3907.06,2016-08-31T19:39:53,174.59,Tim Hortons #875776,US,US,02,fastfood,03/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,16092.94,,,,01,True,,,False,False
361725695,361725695,20000.0,3757.47,2016-09-01T11:29:22,174.91,alibaba.com,US,US,05,online_retail,05/2033,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,16242.53,,,,08,False,,,False,False
361725695,361725695,20000.0,3582.56,2016-09-01T18:42:44,52.56,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,16417.44,,,,01,True,,,False,False
361725695,361725695,20000.0,3530.0,2016-09-02T03:44:09,64.11,apple.com,US,US,05,online_retail,07/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,16470.0,,,,08,False,,,False,False
361725695,361725695,20000.0,3465.89,2016-09-03T02:00:09,59.49,walmart.com,US,US,90,online_retail,04/2020,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,16534.11,,,,01,False,,,False,False
361725695,361725695,20000.0,3406.4,2016-09-03T11:08:10,184.8,Quizno's #135061,US,US,09,fastfood,03/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,16593.6,,,,01,True,,,False,False
361725695,361725695,20000.0,3221.6,2016-09-04T15:58:55,284.15,Krispy Kreme #762210,US,US,09,fastfood,06/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,16778.4,,,,01,True,,,False,False
361725695,361725695,20000.0,2937.45,2016-09-06T22:29:57,107.79,sears.com,US,US,05,online_retail,01/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,17062.55,,,,01,False,,,False,False
361725695,361725695,20000.0,2829.66,2016-09-07T04:45:58,65.1,alibaba.com,US,US,09,online_retail,05/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,17170.34,,,,01,False,,,False,False
361725695,361725695,20000.0,2764.56,2016-09-09T22:01:06,120.94,Quizno's #717170,US,US,02,fastfood,03/2033,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,17235.44,,,,08,True,,,False,False
361725695,361725695,20000.0,2643.62,2016-09-10T10:19:41,0.0,discount.com,US,US,02,online_retail,05/2020,2015-03-15,2015-03-15,409,409,7811,ADDRESS_VERIFICATION,,17356.38,,,,01,False,,,False,False
361725695,361725695,20000.0,2643.62,2016-09-14T18:18:09,7.54,Spotify,US,US,05,online_subscriptions,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,17356.38,,,,01,False,,,False,False
361725695,361725695,20000.0,2636.08,2016-09-14T20:54:41,41.56,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,17363.92,,,,01,True,,,False,False
361725695,361725695,20000.0,2594.52,2016-09-17T07:03:47,460.32,gap.com,US,US,05,online_retail,12/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,17405.48,,,,01,False,,,False,False
361725695,361725695,20000.0,2134.2,2016-09-20T21:16:55,56.94,alibaba.com,MEX,MEX,05,online_retail,08/2020,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,17865.8,,,,08,False,,,False,False
361725695,361725695,20000.0,2077.26,2016-09-21T01:06:19,204.34,Lyft,US,US,02,rideshare,07/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,17922.74,,,,01,False,,,False,False
361725695,361725695,20000.0,1872.92,2016-09-21T02:28:43,0.91,apple.com,US,US,09,online_retail,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18127.08,,,,08,False,,,False,False
361725695,361725695,20000.0,1872.01,2016-09-22T03:42:43,7.44,apple.com,US,US,05,online_retail,01/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18127.99,,,,08,False,,,False,False
361725695,361725695,20000.0,1864.57,2016-09-22T14:31:42,112.92,oldnavy.com,US,US,05,online_retail,03/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18135.43,,,,01,False,,,False,False
361725695,361725695,20000.0,1751.65,2016-09-23T05:29:58,194.64,Popeyes #989553,US,US,05,fastfood,08/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18248.35,,,,01,True,,,False,False
361725695,361725695,20000.0,1557.01,2016-09-23T21:03:31,9.36,sears.com,US,US,09,online_retail,08/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18442.99,,,,01,False,,,False,False
361725695,361725695,20000.0,1547.65,2016-09-25T18:18:02,71.78,Krispy Kreme #542372,US,US,09,fastfood,09/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18452.35,,,,08,True,,,False,False
361725695,361725695,20000.0,1475.87,2016-09-26T01:06:19,285.89,McDonalds #46753,US,US,02,fastfood,03/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18524.13,,,,01,True,,,False,False
361725695,361725695,20000.0,1189.98,2016-09-28T07:29:01,6.37,Play Store,US,US,09,mobileapps,03/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18810.02,,,,01,False,,,False,False
361725695,361725695,20000.0,1183.61,2016-09-28T19:05:54,152.34,target.com,US,US,02,online_retail,01/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18816.39,,,,08,False,,,False,False
361725695,361725695,20000.0,1031.27,2016-09-29T03:48:57,40.64,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,18968.73,,,,01,True,,,False,False
361725695,361725695,20000.0,18443.89,2016-09-30T09:54:50,191.07,oldnavy.com,US,US,05,online_retail,10/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,1556.11,,,,08,False,,,False,False
361725695,361725695,20000.0,18252.82,2016-09-30T11:05:04,71.1,Krispy Kreme #61984,US,US,09,fastfood,07/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,1747.18,,,,08,True,,,False,False
361725695,361725695,20000.0,18181.72,2016-09-30T21:39:13,175.7,apple.com,US,US,05,online_retail,09/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,1818.28,,,,08,False,,,False,False
361725695,361725695,20000.0,18031.02,2016-10-02T08:11:32,148.96,gap.com,US,US,05,online_retail,05/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,1968.98,,,,01,False,,,False,False
361725695,361725695,20000.0,17882.06,2016-10-04T06:26:04,1030.11,apple.com,US,US,09,online_retail,12/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,2117.94,,,,01,False,,,False,False
361725695,361725695,20000.0,16851.95,2016-10-05T03:50:14,27.24,staples.com,US,US,09,online_retail,12/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,3148.05,,,,08,False,,,False,False
361725695,361725695,20000.0,16824.71,2016-10-07T09:57:08,38.54,amazon.com,US,US,02,online_retail,02/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,3175.29,,,,01,False,,,False,False
361725695,361725695,20000.0,16786.17,2016-10-07T16:10:09,25.81,alibaba.com,US,US,09,online_retail,06/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,3213.83,,,,01,False,,,False,False
361725695,361725695,20000.0,16760.36,2016-10-07T16:10:48,25.81,alibaba.com,US,US,09,online_retail,06/2022,2015-03-15,2015-03-15,409,409,7811,REVERSAL,,3239.64,,,,01,False,,,False,False
361725695,361725695,20000.0,16786.17,2016-10-08T12:25:49,206.96,amazon.com,US,US,09,online_retail,11/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,3213.83,,,,01,False,,,False,False
361725695,361725695,20000.0,16579.21,2016-10-10T03:49:43,211.47,apple.com,US,US,09,online_retail,04/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,3420.79,,,,01,False,,,False,False
361725695,361725695,20000.0,16367.74,2016-10-10T05:37:48,0.17,Subway #821396,US,US,02,fastfood,05/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,3632.26,,,,01,True,,,False,False
361725695,361725695,20000.0,16367.57,2016-10-11T02:09:48,320.3,walmart.com,US,US,09,online_retail,02/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,3632.43,,,,08,False,,,False,False
361725695,361725695,20000.0,16047.27,2016-10-12T00:45:12,270.51,amazon.com,US,US,05,online_retail,02/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,3952.73,,,,08,False,,,False,False
361725695,361725695,20000.0,15776.76,2016-10-12T11:12:24,673.79,oldnavy.com,US,US,05,online_retail,01/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,4223.24,,,,01,False,,,False,False
361725695,361725695,20000.0,15102.97,2016-10-12T16:46:55,42.85,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,4897.03,,,,01,True,,,False,False
361725695,361725695,20000.0,15060.12,2016-10-16T03:53:01,7.54,Spotify,US,US,05,online_subscriptions,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,4939.88,,,,01,False,,,False,False
