accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,expirationDateKeyInMatch,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,isFraud
563107861,563107861,20000.0,3386.36,2016-10-20T02:15:16,150.02,Uptown Diner,US,US,05,01,food,True,05/2033,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,16613.64,,,,,,False
563107861,563107861,20000.0,3236.34,2016-10-22T05:42:30,402.4,1st Sandwitch Bar #119707,US,US,05,01,food,True,09/2027,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,16763.66,,,,,,False
563107861,563107861,20000.0,2833.94,2016-10-22T08:50:54,161.77,Dinosaur Drive in,US,US,09,01,food,True,02/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,17166.06,,,,,,False
563107861,563107861,20000.0,2672.17,2016-10-23T12:51:25,73.46,Downtown Diner,US,US,09,01,food,True,09/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,17327.83,,,,,,False
563107861,563107861,20000.0,2598.71,2016-10-24T03:16:44,299.52,South Cafe,US,US,02,01,food,True,10/2026,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,17401.29,,,,,,False
563107861,563107861,20000.0,2299.19,2016-10-24T05:31:09,8.58,1st Sandwitch Bar #941288,US,US,05,08,food,True,09/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,17700.81,,,,,,False
563107861,563107861,20000.0,2290.61,2016-10-24T16:55:38,72.41,South Steakhouse #378389,US,US,05,01,food,True,11/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,17709.39,,,,,,False
563107861,563107861,20000.0,2218.2,2016-10-25T21:14:09,13.44,Boston Cafe #592935,US,US,05,01,food,True,04/2029,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,17781.8,,,,,,False
563107861,563107861,20000.0,2204.76,2016-10-26T06:45:07,591.88,Best Deli #109276,US,US,09,08,food,True,02/2031,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,17795.24,,,,,,False
563107861,563107861,20000.0,1612.88,2016-10-29T02:31:55,475.52,LES Pizza,US,US,02,08,food,True,05/2027,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,18387.12,,,,,,False
563107861,563107861,20000.0,1137.36,2016-10-30T12:54:45,141.94,1st BBQ,US,US,02,01,food,True,05/2027,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,18862.64,,,,,,False
563107861,563107861,20000.0,8458.78,2016-10-31T04:00:19,60.82,34th BBQ #207369,US,US,05,01,food,True,04/2026,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11541.22,,,,,,False
563107861,563107861,20000.0,8397.96,2016-10-31T07:36:16,121.55,Best Pub,US,US,02,01,food,True,07/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11602.04,,,,,,False
563107861,563107861,20000.0,8301.41,2016-11-01T06:04:01,226.82,Dinosaur Sandwitch Bar #249717,US,US,02,01,food,True,12/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11698.59,,,,,,False
563107861,563107861,20000.0,8074.59,2016-11-05T00:24:01,77.18,Best Deli #100511,US,US,09,01,food,True,04/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11925.41,,,,,,False
563107861,563107861,20000.0,7997.41,2016-11-09T03:36:59,303.59,Best Fries,US,US,09,01,food,True,05/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12002.59,,,,,,False
563107861,563107861,20000.0,7693.82,2016-11-19T14:38:23,246.21,Boston Diner,US,US,05,01,food,True,11/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12306.18,,,,,,False
563107861,563107861,20000.0,7447.61,2016-11-21T23:30:40,52.66,34th BBQ #214431,US,US,02,01,food,True,07/2021,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12552.39,,,,,,False
563107861,563107861,20000.0,7394.95,2016-11-23T11:37:00,10.79,34th BBQ #412895,US,US,05,01,food,True,11/2020,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12605.05,,,,,,False
563107861,563107861,20000.0,7384.16,2016-11-24T13:17:33,170.23,1st BBQ,US,US,02,01,food,True,07/2020,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12615.84,,,,,,False
563107861,563107861,20000.0,7213.93,2016-11-26T08:56:56,12.21,South Steakhouse #335249,US,US,05,01,food,True,05/2028,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12786.07,,,,,,False
563107861,563107861,20000.0,7201.72,2016-11-29T22:39:12,31.24,34th BBQ #166379,US,US,05,01,food,True,01/2022,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12798.28,,,,,,False
563107861,563107861,20000.0,7195.48,2016-12-02T16:55:05,838.18,Subway #401837,US,US,02,01,fastfood,True,09/2023,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12804.52,,,,,,False
563107861,563107861,20000.0,6357.3,2016-12-05T16:38:40,20.32,Spotify,US,US,02,01,online_subscriptions,False,07/2020,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13642.7,,,,,,False
563107861,563107861,20000.0,6336.98,2016-12-17T13:11:01,164.26,South Steakhouse #378389,US,US,05,08,food,True,05/2030,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13663.02,,,,,,False
563107861,563107861,20000.0,6172.72,2016-12-17T13:12:07,164.26,South Steakhouse #378389,US,US,05,08,food,True,05/2030,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13827.28,,,,,,False
563107861,563107861,20000.0,6008.46,2016-12-22T05:44:31,22.29,Franks Cafe,US,US,02,01,food,True,12/2021,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13991.54,,,,,,False
563107861,563107861,20000.0,5986.17,2016-12-23T23:12:10,148.33,Annies Fries,US,US,09,01,food,True,09/2026,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14013.83,,,,,,False
563107861,563107861,20000.0,5837.84,2016-12-27T20:54:06,37.04,Franks Pub #53336,US,US,09,01,food,True,11/2031,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14162.16,,,,,,False
563107861,563107861,20000.0,5800.8,2016-12-29T07:14:43,162.81,Boston Cafe #105215,US,US,05,01,food,True,01/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14199.2,,,,,,False
